case_id,user_handle,visa_type,visa_entry,consulate,major,status,check_date,complete_date,waiting_days
842708,hack970,H1,Renewal,Tijuana,Cybersecurity,Clear,2025-04-08,2025-07-02,85
842710,Renny,F1,New,GuangZhou,EECS,Clear,2025-04-08,2025-05-23,45
842734,海胆饭真香,F1,Renewal,BeiJing,CS,Clear,2025-04-08,2025-05-28,50
842771,papripa,F1,New,Others,Electrical Engineering,Reject,2025-04-08,2025-04-24,16
842866,牢白,F1,New,HongKong,CS,Clear,2025-04-08,2025-05-15,37
843095,rk8888,J1,Renewal,Others,AI/ML,Pending,2025-04-08,0000-00-00,292
843165,jovie,J1,New,GuangZhou,cs + bio,Clear,2025-04-08,2025-07-01,84
842717,visafish,B1,New,ShenYang,Computer Science,Clear,2025-04-09,2025-05-21,42
842721,all the best,F1,New,GuangZhou,CS,Clear,2025-04-09,2025-05-22,43
842746,快快下签,F1,New,BeiJing,Social Science,Pending,2025-04-09,0000-00-00,291
842753,IJustWannaBeApp,F1,New,BeiJing,Computer Science,Pending,2025-04-09,0000-00-00,291
842790,Liangkry,F1,New,BeiJing,Chemical Biology,Pending,2025-04-09,0000-00-00,291
842808,子涵,F1,New,BeiJing,BioEngineering,Pending,2025-04-09,0000-00-00,291
842831,毛豆炒蛋,F1,New,Others,Physics,Pending,2025-04-09,0000-00-00,291
842911,SpecialWeek,B1,New,BeiJing,Integrated Circuit,Clear,2025-04-09,2025-05-16,37
842996,iamharmless,F1,New,BeiJing,EECS,Pending,2025-04-09,0000-00-00,291
843015,aidenxfzh@gmail,F1,Renewal,ShangHai,Cybersecurity,Clear,2025-04-09,2025-05-21,42
843046,finally,F1,New,HongKong,CS,Clear,2025-04-09,2025-06-13,65
843261,一般大学院,B1,New,Others,Biological science,Clear,2025-04-09,2025-12-05,240
842712,olgastrakhova,B2,New,Others,Pharmaceutical Science,Pending,2025-04-10,0000-00-00,290
842713,teddybearxzh,H1,Renewal,Vancouver,EECS,Pending,2025-04-10,0000-00-00,290
842718,请给我签证,F1,New,GuangZhou,Computer Science,Pending,2025-04-10,0000-00-00,290
842723,小萝卜,B1,New,HongKong,Computer Science,Pending,2025-04-10,0000-00-00,290
842727,EFBFIT,B1,New,BeiJing,Chemistry,Clear,2025-04-10,2025-06-18,69
842932,等啊等啊123,J1,New,Europe,EE,Pending,2025-04-10,0000-00-00,290
843163,求求快过吧,H1,New,ShangHai,Computer Engineering,Pending,2025-04-10,0000-00-00,290
842715,20030618,F1,New,BeiJing,Computer Science,Clear,2025-04-11,2025-04-22,11
842726,luyupapa,L1,New,ShangHai,N/A,Pending,2025-04-11,0000-00-00,289
842820,HelenaLin,H1,New,Vancouver,Communication,Clear,2025-04-11,2025-05-09,28
842834,MRBSTUDIO,F1,New,BeiJing,ECE,Clear,2025-04-11,2025-05-27,46
842944,dreamer,F1,New,GuangZhou,Material Processing,Clear,2025-04-11,2025-06-11,61
843074,Daiyu Lin,F1,New,BeiJing,ECE,Clear,2025-04-11,2025-06-11,61
842673,you_are_approve,F1,New,HongKong,CS,Clear,2025-04-13,2025-04-13,0
842729,givemevisa,F1,New,GuangZhou,Electrical engineering,Pending,2025-04-14,0000-00-00,286
842737,快快下签吧,F1,New,ShangHai,Materials engineering,Pending,2025-04-14,0000-00-00,286
842756,信宿渔人,J1,New,BeiJing,N/A,Clear,2025-04-14,2025-05-23,39
842757,YMD,J1,New,BeiJing,Neurobiology,Clear,2025-04-14,2025-05-27,43
842799,yun求过签,H1,Renewal,BeiJing,Chemistry,Pending,2025-04-14,0000-00-00,286
842800,>->,F1,New,HongKong,ECE,Clear,2025-04-14,2025-05-20,36
842883,zzyr,H1,New,Others,Materials Science and Eng,Clear,2025-04-14,2025-05-20,36
842907,求求了🙏,B1,New,ShangHai,Biotech,Pending,2025-04-14,0000-00-00,286
842943,passpass,F1,New,ShangHai,Chemical Engineering,Pending,2025-04-14,0000-00-00,286
842950,vitaffff,J1,New,ShenYang,Energy Science,Reject,2025-04-14,2025-07-01,78
842963,人类害虫川,F1,New,HongKong,ECE,Clear,2025-04-14,2025-06-16,63
843012,xiaqian,F1,Renewal,ShangHai,InfoSci,Pending,2025-04-14,0000-00-00,286
843107,zjj,F1,New,BeiJing,Aerospace Engineering and,Pending,2025-04-14,0000-00-00,286
843118,还没排到吗,H4,New,ShangHai,Computer Science,Clear,2025-04-14,2025-07-15,92
843187,求求了,F1,New,Others,Electrical Engineering,Pending,2025-04-14,0000-00-00,286
843288,马上下签,F1,New,Others,Electrical Engineering,Pending,2025-04-14,0000-00-00,286
842745,sinuoc,F1,Renewal,ShangHai,ChemE,Clear,2025-04-15,2025-08-19,126
842754,水晶葡萄,J1,New,Others,Bio,Clear,2025-04-15,2025-05-29,44
842761,ks,F1,Renewal,BeiJing,electrical engineering,Clear,2025-04-15,2025-06-04,50
842775,believe,B1,New,GuangZhou,CS,Pending,2025-04-15,0000-00-00,285
842782,wanwoo,F1,Renewal,GuangZhou,CS,Clear,2025-04-15,2025-05-23,38
842838,Pray for Pass,O1,New,BeiJing,"CS, AI",Pending,2025-04-15,0000-00-00,285
842840,wahaha,F1,New,BeiJing,CS,Clear,2025-04-15,2025-06-03,49
842842,kk下签了吗,F1,New,ShangHai,Biomedical science（neur,Clear,2025-04-15,2025-05-28,43
842875,求5年签,F1,Renewal,BeiJing,EE,Pending,2025-04-15,0000-00-00,285
842881,zsb,F1,New,GuangZhou,Biomedical Engineering,Pending,2025-04-15,0000-00-00,285
843264,qwq,F1,New,BeiJing,CS Theory,Reject,2025-04-15,2025-11-13,212
842801,Yu,J1,New,Others,Information Management,Clear,2025-04-16,2025-05-13,27
842890,吉吉王子,F1,New,HongKong,BME,Clear,2025-04-16,2025-05-30,44
842752,TSUHWOX,F1,New,ShangHai,ECE,Clear,2025-04-17,2025-05-28,41
842772,CZ,O1,New,ShangHai,Graphic Design,Pending,2025-04-17,0000-00-00,283
842793,Yodes,L1,New,BeiJing,CS,Clear,2025-04-17,2025-09-09,145
842889,爱拼才会赢,F1,Renewal,ShangHai,EE,Clear,2025-04-17,2025-04-23,6
842921,davidzhang,J1,New,Others,Computer Science,Clear,2025-04-17,2025-06-12,56
842923,7758258,H1,Renewal,ShangHai,CS,Clear,2025-04-17,2025-05-27,40
842765,HCG,B1,New,BeiJing,CS,Clear,2025-04-18,2025-06-17,60
842766,Please approve,F1,New,ShangHai,ChemE,Clear,2025-04-18,2025-05-28,40
842777,17690762566,F1,New,BeiJing,Computer Science,Pending,2025-04-18,0000-00-00,282
842778,QuickApprove,F1,New,BeiJing,CS,Pending,2025-04-18,0000-00-00,282
842788,60M,F1,Renewal,BeiJing,Brain and Cognitive Scien,Pending,2025-04-18,0000-00-00,282
842988,crazyharry,F1,New,BeiJing,Robotics,Clear,2025-04-18,2025-05-28,40
842887,PlzApprove,H1,Renewal,ShangHai,Robotics,Pending,2025-04-18,0000-00-00,282
842941,yanbing,J1,New,BeiJing,geochemistry,Clear,2025-04-18,2025-06-04,47
842981,ShareLuck,F1,New,ShangHai,ECE,Clear,2025-04-18,2025-05-29,41
843067,Melon,F1,New,BeiJing,Industrial Engineering,Clear,2025-04-18,2025-06-10,53
843181,wadiuvatzy,F1,New,BeiJing,computer science,Pending,2025-04-18,0000-00-00,282
842774,Upsides,F1,New,BeiJing,Chemistry,Clear,2025-04-21,2025-04-21,0
842780,等成佛,H1,Renewal,Others,ECE,Clear,2025-04-21,2025-05-28,37
842781,幸运小鱼,J1,Renewal,BeiJing,Basic Medical Science,Clear,2025-04-21,2025-05-14,23
842783,Konezumi,F1,New,Others,Physics,Clear,2025-04-21,2025-04-23,2
842787,快下签,B2,New,GuangZhou,computer science,Clear,2025-04-21,2025-05-30,39
842857,空条承太郎,H1,New,BeiJing,CE,Pending,2025-04-21,0000-00-00,279
842884,3291,F1,Renewal,MexicoCity,CS,Pending,2025-04-21,0000-00-00,279
842891,谢谢签证小,O2,New,BeiJing,transport & planning,Clear,2025-04-21,2025-05-28,37
842918,了了,J1,New,BeiJing,Cell Biology(B.S.Clinical,Clear,2025-04-21,2025-05-31,40
842948,you shall paaaa,F1,New,GuangZhou,Computer Engineering,Pending,2025-04-21,0000-00-00,279
843326,swag fairy,B1,New,Others,N/A,Pending,2025-04-21,0000-00-00,279
842785,又被Check了,H1,Renewal,Toronto,Compute Science,Clear,2025-04-22,2025-07-16,85
842796,求求了,F1,Renewal,ShangHai,CS,Pending,2025-04-22,0000-00-00,278
842848,chick_fil_a,H1,Renewal,Toronto,Material Engineering,Clear,2025-04-22,2025-07-16,85
842936,不着急,H1,New,BeiJing,Mechanical Engineering,Clear,2025-04-22,2025-08-04,104
842994,Solon,J1,New,Others,Neuroscience / Psychology,Clear,2025-04-22,2025-06-03,42
843003,20250422,F1,Renewal,BeiJing,Sys Eng (F1 OPT CS AIML),Clear,2025-04-22,2025-06-05,44
843035,sccc,J1,New,BeiJing,BME,Reject,2025-04-22,2025-06-26,65
843071,hopeful,H1,New,Others,Computer Science,Pending,2025-04-22,0000-00-00,278
842792,badcase423,O1,New,HongKong,N/A,Reject,2025-04-23,2025-04-23,0
842870,ha74,J1,New,Vancouver,Computer Science,Reject,2025-04-23,2025-08-12,111
842953,check牢玩家,F1,New,BeiJing,ECE,Clear,2025-04-23,2025-06-17,55
842959,Melan,B1,New,BeiJing,"CS, AI",Clear,2025-04-23,2025-06-05,43
843053,Seal,F1,New,BeiJing,ECE,Clear,2025-04-23,2025-06-12,50
842803,签来,F1,New,BeiJing,civil engineering,Pending,2025-04-24,0000-00-00,276
842827,T_T,L1,New,Toronto,ECE,Clear,2025-04-24,2025-06-09,46
843039,神奇皮皮虾,F1,New,GuangZhou,Industrial Engineering,Clear,2025-04-24,2025-06-10,47
843135,zxc1993,H1,Renewal,ShangHai,computer science,Clear,2025-04-24,2025-08-06,104
842826,尽人事听天,J1,New,Europe,Mechatronics Engineering,Reject,2025-04-25,2025-07-01,67
842987,sparks,J1,New,HongKong,IE,Pending,2025-04-25,0000-00-00,275
842894,saseverything,J1,New,Europe,CS,Clear,2025-04-25,2025-06-18,54
842815,xixi,F1,New,BeiJing,CS/AI,Clear,2025-04-28,2025-06-10,43
842810,看淡了,F1,New,BeiJing,CS/AI,Clear,2025-04-28,2025-06-21,54
842812,mightywa,J1,New,BeiJing,Computer Science,Pending,2025-04-28,0000-00-00,272
842821,扑克牌的最,O1,Renewal,GuangZhou,EE,Clear,2025-04-28,2025-06-13,46
842824,WZXZYY,F1,New,BeiJing,ME,Pending,2025-04-28,0000-00-00,272
842864,南北,H1,New,Europe,CS,Pending,2025-04-28,0000-00-00,272
842886,jnber,F1,Renewal,GuangZhou,Physics PhD,Clear,2025-04-28,2025-04-29,1
842920,啊啊啊快下,F1,New,BeiJing,Physics,Clear,2025-04-28,2025-06-13,46
842954,接五年签证,F1,New,ShangHai,MSE,Pending,2025-04-28,0000-00-00,272
843000,快下签,O1,New,HongKong,CS,Clear,2025-04-28,2025-06-10,43
843008,guo,F1,Renewal,ShenYang,CS,Clear,2025-04-28,2025-06-13,46
843034,今天你下签,F1,New,Europe,ECE,Clear,2025-04-28,2025-06-17,50
843080,希望快快快,F1,New,BeiJing,EE,Pending,2025-04-28,0000-00-00,272
843251,51shangxue,F1,New,BeiJing,Business Administration,Reject,2025-04-28,2025-08-09,103
843925,nanocloudy,J1,New,BeiJing,Physics,Pending,2025-04-28,0000-00-00,272
842817,HK混子,F1,New,HongKong,CS,Reject,2025-04-29,2025-04-29,0
842819,stone,H1,New,BeiJing,Biology,Pending,2025-04-29,0000-00-00,271
842825,shixuan01,F1,Renewal,BeiJing,Computer Engineering,Clear,2025-04-29,2025-06-10,42
842841,CheckQueen,H4,Renewal,BeiJing,Law,Pending,2025-04-29,0000-00-00,271
842861,773878,J1,New,BeiJing,GEOLOGY,Clear,2025-04-29,2025-06-13,45
842899,2025b2visa,B2,New,ShangHai,Microelectronics,Clear,2025-04-29,2025-07-11,73
842902,easycover,L1,New,BeiJing,CS,Clear,2025-04-29,2025-06-18,50
842946,lynn123456,F1,Renewal,ShangHai,Polymer Chemistry,Clear,2025-04-29,2025-08-14,107
842984,ultraball,F1,New,ShangHai,CSE,Clear,2025-04-29,2025-06-13,45
843056,快快下签,H1,New,BeiJing,Molecular Biology,Clear,2025-04-29,2025-07-07,69
843059,希望大家都,H1,Renewal,BeiJing,Data Analytics,Clear,2025-04-29,2025-06-12,44
843079,请让我这周,H1,Renewal,BeiJing,CS,Pending,2025-04-29,0000-00-00,271
843377,rescue,J1,New,Others,cs,Clear,2025-04-29,2025-07-16,78
844395,LLC,L1,New,BeiJing,CS,Pending,2025-04-29,0000-00-00,271
842829,早点下吧,F1,New,GuangZhou,ECE,Clear,2025-04-30,2025-06-13,44
842844,Yang-Miles,F1,New,GuangZhou,AerospaceEngineering,Clear,2025-04-30,2025-06-17,48
842980,AA00EBFXW1,L1,Renewal,ShangHai,Computer science,Pending,2025-04-30,0000-00-00,270
843021,哟小蔬菜,F1,New,ShangHai,Computer Science,Pending,2025-04-30,0000-00-00,270
843023,卡approve死�,H1,New,BeiJing,Operations Research,Pending,2025-04-30,0000-00-00,270
843050,给我过过过,F1,New,BeiJing,AI,Reject,2025-04-30,2025-06-25,56
843089,求求了过签,H1,Renewal,BeiJing,Science,Clear,2025-04-30,2025-07-15,76
843239,今天就下签,F1,New,ShenYang,Mechanical Engineering,Pending,2025-04-30,0000-00-00,270
842830,Belfast,F1,New,Europe,Biomedical Science,Clear,2025-05-01,2025-06-27,57
843340,AA00EHV0FL,H1,Renewal,Vancouver,Business Analytics,Clear,2025-05-01,2025-06-09,39
842836,check111222,F1,New,HongKong,STAT,Clear,2025-05-02,2025-06-18,47
842908,ANID,J1,New,Europe,Chemistry,Pending,2025-05-02,0000-00-00,268
843052,Ray,J1,New,Europe,Mathematics,Pending,2025-05-02,0000-00-00,268
842835,moonsky219@live,H1,New,ShangHai,Computer Science,Clear,2025-05-05,2025-06-10,36
842837,Quantum,F1,Renewal,BeiJing,Physics,Clear,2025-05-05,2025-05-05,0
842876,wsfs666,H4,New,Toronto,CS,Clear,2025-05-05,2025-07-28,84
842888,过过过,F1,Renewal,ShangHai,CS,Clear,2025-05-05,2025-06-18,44
842912,Lets goooo plea,H1,Renewal,ShangHai,ECE,Pending,2025-05-05,0000-00-00,265
842972,jz,F1,Renewal,Others,Urban Planning,Clear,2025-05-05,2025-05-12,7
843116,chat and check,F1,Renewal,Others,Computer Science,Clear,2025-05-05,2025-07-03,59
843252,KKKK,F1,New,BeiJing,N/A,Clear,2025-05-05,2025-06-18,44
842843,innis,F1,New,ShangHai,Mechanical Engineering,Pending,2025-05-06,0000-00-00,264
842846,Yu_duck,F1,New,Others,Physics,Clear,2025-05-06,2025-07-15,70
842847,cocoakang,B1,New,Others,Computer Science,Clear,2025-05-06,2025-06-24,49
842849,icyking06,H1,Renewal,Calgary,mechanical engineer,Pending,2025-05-06,0000-00-00,264
842998,我已无救,H1,New,BeiJing,ECE,Clear,2025-05-06,2025-07-15,70
842851,过过过,H1,New,ShangHai,BioMed Engr,Clear,2025-05-06,2025-05-27,21
842871,anon,B1,New,ShenYang,CS,Clear,2025-05-06,2025-06-23,48
842874,erdong,F1,Renewal,BeiJing,Geology,Clear,2025-05-06,2025-05-09,3
842934,domdom,J1,New,GuangZhou,CS DS,Pending,2025-05-06,0000-00-00,264
843055,bright233,H1,New,ShangHai,Computer Engineering,Pending,2025-05-06,0000-00-00,264
843077,julyang,F1,New,ShangHai,Computer Science,Clear,2025-05-06,2025-06-16,41
843100,求你下签,F1,New,GuangZhou,CS,Pending,2025-05-06,0000-00-00,264
843109,vilcher,F1,New,GuangZhou,ECE,Clear,2025-05-06,2025-07-14,69
843139,666666,F1,Renewal,BeiJing,Computer Engineer,Clear,2025-05-06,2025-05-16,10
843207,卡approved,L1,Renewal,GuangZhou,Software Engineering,Clear,2025-05-06,2025-07-07,62
843296,937510249,O1,Renewal,GuangZhou,N/A,Pending,2025-05-06,0000-00-00,264
843464,诚心求下签,F1,New,ShangHai,Materials Science,Clear,2025-05-06,2025-08-29,115
843471,why,F1,New,ShangHai,机械工程,Pending,2025-05-06,0000-00-00,264
842852,APPPPROVE,F1,Renewal,GuangZhou,Environmental Engineering,Clear,2025-05-07,2025-06-24,48
842854,倒霉蛋,H1,Renewal,GuangZhou,Information Systems Manag,Pending,2025-05-07,0000-00-00,263
842855,Visacatcat,F1,New,GuangZhou,Agricultural Engineering,Clear,2025-05-07,2025-07-23,77
842860,杰克Jin,B1,Renewal,ShangHai,N/A,Clear,2025-05-07,2025-06-24,48
842862,EMIW,J1,New,ShangHai,BME,Pending,2025-05-07,0000-00-00,263
842869,gogogog,B1,New,GuangZhou,medical,Pending,2025-05-07,0000-00-00,263
842872,hk1234,H1,Renewal,HongKong,CS,Clear,2025-05-07,2025-07-08,62
842878,marusiazel,J1,New,Europe,Cell/ Molecular Biology,Pending,2025-05-07,0000-00-00,263
842880,alexg,F1,New,ShangHai,Mechanical Engineering Ph,Clear,2025-05-07,2025-07-10,64
843011,求求了,F1,Renewal,BeiJing,Chemistry,Pending,2025-05-07,0000-00-00,263
843075,快快快,F1,New,ShangHai,Physics,Clear,2025-05-07,2025-06-23,47
843078,Danny,F1,Renewal,ShangHai,Mechanical Engineering,Pending,2025-05-07,0000-00-00,263
843149,求下签求求,F1,New,GuangZhou,EE,Pending,2025-05-07,0000-00-00,263
843171,琴师,H1,Renewal,Others,Chemical Engineering,Clear,2025-05-07,2025-07-01,55
843173,Li,J1,Renewal,GuangZhou,Cardiology,Pending,2025-05-07,0000-00-00,263
843183,GoodlucktoUS,J1,New,Europe,AI,Pending,2025-05-07,0000-00-00,263
843225,明天上午11:,F1,New,ShangHai,ee,Clear,2025-05-07,2025-08-07,92
842865,HK混子,F1,New,HongKong,CS,Pending,2025-05-08,0000-00-00,262
842867,aloha,F1,New,Others,Computer Science,Pending,2025-05-08,0000-00-00,262
842868,runningggg,H1,New,ShangHai,Physics,Pending,2025-05-08,0000-00-00,262
842951,wuwuwu,F1,New,Europe,PhD,Pending,2025-05-08,0000-00-00,262
842967,chen,F1,New,ShangHai,CS,Clear,2025-05-08,2025-05-21,13
842974,Zoey0429,F1,New,Others,IE,Clear,2025-05-08,2025-07-18,71
843007,速速下签,J1,New,GuangZhou,Biological Science,Pending,2025-05-08,0000-00-00,262
843066,超级帅哥,F1,New,GuangZhou,ECE,Clear,2025-05-08,2025-07-23,76
843098,ericwang,F1,New,GuangZhou,CS,Clear,2025-05-08,2025-07-23,76
843128,求求快下签,J2,New,ShangHai,EM,Pending,2025-05-08,0000-00-00,262
843138,下签！！！,F1,New,ShangHai,Chemistry,Pending,2025-05-08,0000-00-00,262
843154,test,F1,Renewal,BeiJing,Computer Science,Pending,2025-05-08,0000-00-00,262
843236,希望早日下,F1,New,ShangHai,ME,Pending,2025-05-08,0000-00-00,262
842873,finger crossed,F1,New,GuangZhou,Mechanical Engineering,Pending,2025-05-09,0000-00-00,261
842877,okkkk,B1,New,ShenYang,CS,Clear,2025-05-09,2025-08-11,94
842879,求你了,F1,New,GuangZhou,cs,Clear,2025-05-09,2025-07-15,67
842910,avril1992,F2,Renewal,ShangHai,Chemistry,Clear,2025-05-09,2025-07-21,73
842935,zsjzsjzsj,F1,Renewal,Others,Physics,Clear,2025-05-09,2025-07-14,66
842977,rgfrgf,F1,Renewal,ShangHai,CS,Pending,2025-05-09,0000-00-00,261
842979,yxf0113,B2,New,GuangZhou,N/A,Pending,2025-05-09,0000-00-00,261
843020,LL,F1,Renewal,ShangHai,N/A,Pending,2025-05-09,0000-00-00,261
843047,好运滚滚来,J1,New,HongKong,BioSTAT,Clear,2025-05-09,2025-07-11,63
843121,卡加早日下,H1,Renewal,Calgary,CS related,Pending,2025-05-09,0000-00-00,261
843150,kunkunyaomeiqia,F1,New,Europe,Material,Pending,2025-05-09,0000-00-00,261
843189,zzzpppzzz,H1,Renewal,GuangZhou,ME,Pending,2025-05-09,0000-00-00,261
843243,咸土豆超人,F1,New,BeiJing,CS,Clear,2025-05-09,2025-07-18,70
843307,过了吧我求,F1,New,Others,CS,Clear,2025-05-09,2025-07-28,80
842885,Curfewforbidden,F1,Renewal,GuangZhou,BME,Clear,2025-05-12,2025-07-07,56
842896,B4RrY,F1,New,BeiJing,ECE,Pending,2025-05-12,0000-00-00,258
842897,lala001,F1,New,GuangZhou,BME w/ CS background,Pending,2025-05-12,0000-00-00,258
842898,111,F1,New,BeiJing,ECE,Clear,2025-05-12,2025-07-02,51
842930,zz1,O1,New,ShangHai,Genetics,Pending,2025-05-12,0000-00-00,258
842938,CC,B2,New,GuangZhou,EE,Clear,2025-05-12,2025-07-10,59
842945,Infinity,F1,Renewal,BeiJing,Industrial engineering/ M,Clear,2025-05-12,2025-05-16,4
842985,jmg,F1,Renewal,GuangZhou,Marine sciences,Clear,2025-05-12,2025-07-16,65
842992,99jane,B1,New,ShenYang,STEM PhD,Clear,2025-05-12,2025-07-03,52
843018,manong,H1,Renewal,Europe,CS,Clear,2025-05-12,2025-08-11,91
843081,Mark,F1,New,GuangZhou,ECE,Clear,2025-05-12,2025-07-08,57
843082,plssssss,F1,New,Others,EE,Clear,2025-05-12,2025-07-14,63
843114,赶紧啊速度,F1,New,Others,CS,Clear,2025-05-12,2025-07-15,64
843147,qdfly,F1,New,BeiJing,N/A,Pending,2025-05-12,0000-00-00,258
843160,救命啊,F1,New,BeiJing,Biology,Clear,2025-05-12,2025-07-07,56
843200,加油加油,F1,New,BeiJing,Human Nutrition,Pending,2025-05-12,0000-00-00,258
843241,qdfly,F1,New,BeiJing,BIO,Clear,2025-05-12,2025-07-10,59
843248,快快下签,F1,Renewal,ShangHai,chemistry,Clear,2025-05-12,2025-07-09,58
843283,下个签谢谢,F1,New,ShangHai,Robotics,Pending,2025-05-12,0000-00-00,258
843303,Good luck,H1,New,GuangZhou,CS,Clear,2025-05-12,2025-07-17,66
843376,Lucky,F1,New,BeiJing,CS,Clear,2025-05-12,2025-07-25,74
842893,ABCDE,J1,New,Europe,Molecular Biology,Reject,2025-05-13,2025-06-03,21
842901,BioH1B,H1,New,ShangHai,Biology,Pending,2025-05-13,0000-00-00,257
843010,leontao,B1,New,Others,automation,Clear,2025-05-13,2025-07-08,56
843026,都不容易,F1,New,BeiJing,CS AI Phd,Clear,2025-05-13,2025-07-07,55
843037,chengprprpr,B2,New,ShangHai,ai,Pending,2025-05-13,0000-00-00,257
843065,求早日下签,H1,Renewal,ShangHai,MLE,Pending,2025-05-13,0000-00-00,257
843106,kale,F1,New,BeiJing,CS,Pending,2025-05-13,0000-00-00,257
843113,zcm666,H1,New,ShangHai,Computer Science,Clear,2025-05-13,2025-07-14,62
843120,可以给个五,F1,New,BeiJing,Chemistry,Pending,2025-05-13,0000-00-00,257
843168,pipa快下签,F1,New,BeiJing,Applied Physics,Clear,2025-05-13,2025-07-02,50
843297,Don,B2,New,GuangZhou,EE,Pending,2025-05-13,0000-00-00,257
843310,VisaApplicant,F1,Renewal,HongKong,CS,Pending,2025-05-13,0000-00-00,257
843335,1145,F1,New,BeiJing,EE,Clear,2025-05-13,2025-07-23,71
843403,Shirley,J1,Renewal,GuangZhou,Basic Medicine,Pending,2025-05-13,0000-00-00,257
843408,michaelZZZ,F1,New,BeiJing,CSE PHD,Clear,2025-05-13,2025-08-01,80
842895,XD,F1,Renewal,BeiJing,Computer Science,Clear,2025-05-14,2025-07-11,58
842900,caperash,J1,New,BeiJing,CS,Clear,2025-05-14,2025-07-07,54
842917,明天就下签,F1,Renewal,BeiJing,MSE,Pending,2025-05-14,0000-00-00,256
842939,justwannagoback,H1,New,ShangHai,Business Analytics,Reject,2025-05-14,2025-05-22,8
842960,L2333,H1,New,BeiJing,Chemistry,Clear,2025-05-14,2025-07-02,49
842968,怎么没让我,F1,Renewal,GuangZhou,Neuroscience,Clear,2025-05-14,2025-06-09,26
843087,跪求早点下,J1,New,ShangHai,Mathematics,Clear,2025-05-14,2025-07-15,62
843108,XXXXX,J1,Renewal,BeiJing,N/A,Pending,2025-05-14,0000-00-00,256
843133,qwreradf,F1,Renewal,ShangHai,math,Clear,2025-05-14,2025-07-24,71
843164,sy3,F1,New,ShangHai,CS,Clear,2025-05-14,2025-07-22,69
843176,Anyway,F1,New,GuangZhou,Physics,Clear,2025-05-14,2025-07-17,64
843217,今天就下签,F1,New,BeiJing,CS AI PhD,Pending,2025-05-14,0000-00-00,256
843247,十年签要续,B1,Renewal,ShangHai,chemical engineering,Clear,2025-05-14,2025-08-01,79
843305,hhx,F1,New,BeiJing,Chemistry,Clear,2025-05-14,2025-08-04,82
843312,下签三巨头,F1,New,GuangZhou,Transportaion Engineering,Clear,2025-05-14,2025-07-18,65
843370,jiang,F1,New,ShangHai,机械Phd,Clear,2025-05-14,2025-07-23,70
842903,duo,F1,New,ShangHai,EEE,Pending,2025-05-15,0000-00-00,255
842949,Passed6524,J1,New,BeiJing,CS,Clear,2025-05-15,2025-07-30,76
842955,momo,B2,New,GuangZhou,Environmental engineering,Pending,2025-05-15,0000-00-00,255
843001,gy,L1,New,Vancouver,CS,Clear,2025-05-15,2025-07-10,56
843094,mmk,F1,Renewal,GuangZhou,ECE,Clear,2025-05-15,2025-07-16,62
843124,ewTomato,B1,New,BeiJing,CS,Pending,2025-05-15,0000-00-00,255
843143,我求你快点,F1,New,BeiJing,ECE,Pending,2025-05-15,0000-00-00,255
843151,求放过啊啊,F1,New,BeiJing,CS PhD,Pending,2025-05-15,0000-00-00,255
843174,toronto_h1b,H1,New,Toronto,CS,Clear,2025-05-15,2025-07-15,61
843188,yakumorin,H1,Renewal,Others,Computer Science,Clear,2025-05-15,2025-07-09,55
843190,摆了,F1,New,BeiJing,CS,Clear,2025-05-15,2025-07-08,54
843197,Taffy,F1,New,GuangZhou,Biostatistics,Pending,2025-05-15,0000-00-00,255
